sample_id,file,scenario_type,kind,idx,failed_u,failed_v,coverage_fixed_%,coverage_reopt_%,delta_pmus,components
line_2_282,samples\line_2_282.npz,faulted,line,2,1,2,71.42857142857143,100.0,1.0,3
line_3_283,samples\line_3_283.npz,faulted,line,3,1,3,71.42857142857143,100.0,1.0,3
line_4_284,samples\line_4_284.npz,faulted,line,4,1,4,71.42857142857143,100.0,1.0,3
line_5_285,samples\line_5_285.npz,faulted,line,5,2,3,64.28571428571429,100.0,1.0,3
line_6_286,samples\line_6_286.npz,faulted,line,6,3,4,71.42857142857143,100.0,1.0,3
line_7_287,samples\line_7_287.npz,faulted,line,7,5,10,71.42857142857143,100.0,1.0,3
line_8_288,samples\line_8_288.npz,faulted,line,8,5,11,71.42857142857143,100.0,1.0,3
line_9_289,samples\line_9_289.npz,faulted,line,9,5,12,71.42857142857143,100.0,1.0,3
line_10_290,samples\line_10_290.npz,faulted,line,10,8,9,64.28571428571429,100.0,1.0,4
line_11_291,samples\line_11_291.npz,faulted,line,11,8,13,64.28571428571429,100.0,1.0,4
line_12_292,samples\line_12_292.npz,faulted,line,12,9,10,71.42857142857143,100.0,1.0,4
line_13_293,samples\line_13_293.npz,faulted,line,13,11,12,71.42857142857143,100.0,2.0,4
line_14_294,samples\line_14_294.npz,faulted,line,14,12,13,71.42857142857143,100.0,1.0,4
trafo_0_295,samples\trafo_0_295.npz,faulted,trafo,0,3,6,71.42857142857143,100.0,1.0,3
trafo_1_296,samples\trafo_1_296.npz,faulted,trafo,1,3,8,71.42857142857143,100.0,1.0,3
trafo_2_297,samples\trafo_2_297.npz,faulted,trafo,2,4,5,71.42857142857143,100.0,1.0,4
trafo_3_298,samples\trafo_3_298.npz,faulted,trafo,3,6,7,71.42857142857143,100.0,1.0,3
trafo_4_299,samples\trafo_4_299.npz,faulted,trafo,4,6,8,71.42857142857143,100.0,2.0,4
line_0_300,samples\line_0_300.npz,faulted,line,0,0,1,92.85714285714286,100.0,1.0,1
line_1_301,samples\line_1_301.npz,faulted,line,1,0,4,92.85714285714286,100.0,0.0,1
line_2_302,samples\line_2_302.npz,faulted,line,2,1,2,92.85714285714286,100.0,1.0,1
line_3_303,samples\line_3_303.npz,faulted,line,3,1,3,92.85714285714286,100.0,1.0,1
line_4_304,samples\line_4_304.npz,faulted,line,4,1,4,92.85714285714286,100.0,1.0,1
line_5_305,samples\line_5_305.npz,faulted,line,5,2,3,85.71428571428571,100.0,0.0,1
line_6_306,samples\line_6_306.npz,faulted,line,6,3,4,92.85714285714286,100.0,0.0,1
line_7_307,samples\line_7_307.npz,faulted,line,7,5,10,85.71428571428571,100.0,0.0,1
line_8_308,samples\line_8_308.npz,faulted,line,8,5,11,85.71428571428571,100.0,0.0,1
line_9_309,samples\line_9_309.npz,faulted,line,9,5,12,92.85714285714286,100.0,0.0,1
line_10_310,samples\line_10_310.npz,faulted,line,10,8,9,85.71428571428571,100.0,0.0,1
line_11_311,samples\line_11_311.npz,faulted,line,11,8,13,85.71428571428571,100.0,0.0,1
line_12_312,samples\line_12_312.npz,faulted,line,12,9,10,92.85714285714286,100.0,0.0,1
line_13_313,samples\line_13_313.npz,faulted,line,13,11,12,92.85714285714286,100.0,0.0,1
line_14_314,samples\line_14_314.npz,faulted,line,14,12,13,92.85714285714286,100.0,0.0,1
trafo_0_315,samples\trafo_0_315.npz,faulted,trafo,0,3,6,92.85714285714286,100.0,0.0,1
trafo_1_316,samples\trafo_1_316.npz,faulted,trafo,1,3,8,92.85714285714286,100.0,0.0,1
trafo_2_317,samples\trafo_2_317.npz,faulted,trafo,2,4,5,92.85714285714286,100.0,0.0,1
trafo_3_318,samples\trafo_3_318.npz,faulted,trafo,3,6,7,85.71428571428571,100.0,0.0,2
trafo_4_319,samples\trafo_4_319.npz,faulted,trafo,4,6,8,92.85714285714286,100.0,0.0,2
line_0_320,samples\line_0_320.npz,faulted,line,0,0,1,92.85714285714286,100.0,1.0,1
line_1_321,samples\line_1_321.npz,faulted,line,1,0,4,92.85714285714286,100.0,0.0,1
line_2_322,samples\line_2_322.npz,faulted,line,2,1,2,92.85714285714286,100.0,1.0,1
line_3_323,samples\line_3_323.npz,faulted,line,3,1,3,92.85714285714286,100.0,1.0,1
line_4_324,samples\line_4_324.npz,faulted,line,4,1,4,92.85714285714286,100.0,1.0,1
line_5_325,samples\line_5_325.npz,faulted,line,5,2,3,85.71428571428571,100.0,0.0,1
line_6_326,samples\line_6_326.npz,faulted,line,6,3,4,92.85714285714286,100.0,0.0,1
line_7_327,samples\line_7_327.npz,faulted,line,7,5,10,85.71428571428571,100.0,0.0,2
line_8_328,samples\line_8_328.npz,faulted,line,8,5,11,92.85714285714286,100.0,0.0,1
line_9_329,samples\line_9_329.npz,faulted,line,9,5,12,85.71428571428571,100.0,0.0,2
line_10_330,samples\line_10_330.npz,faulted,line,10,8,9,85.71428571428571,100.0,1.0,2
line_11_331,samples\line_11_331.npz,faulted,line,11,8,13,85.71428571428571,100.0,1.0,2
line_12_332,samples\line_12_332.npz,faulted,line,12,9,10,92.85714285714286,100.0,0.0,2
line_13_333,samples\line_13_333.npz,faulted,line,13,11,12,92.85714285714286,100.0,0.0,2
line_14_334,samples\line_14_334.npz,faulted,line,14,12,13,92.85714285714286,100.0,0.0,1
trafo_0_335,samples\trafo_0_335.npz,faulted,trafo,0,3,6,92.85714285714286,100.0,0.0,2
trafo_1_336,samples\trafo_1_336.npz,faulted,trafo,1,3,8,92.85714285714286,100.0,0.0,1
trafo_2_337,samples\trafo_2_337.npz,faulted,trafo,2,4,5,92.85714285714286,100.0,0.0,2
trafo_3_338,samples\trafo_3_338.npz,faulted,trafo,3,6,7,85.71428571428571,100.0,1.0,2
trafo_4_339,samples\trafo_4_339.npz,faulted,trafo,4,6,8,92.85714285714286,100.0,0.0,1
line_0_340,samples\line_0_340.npz,faulted,line,0,0,1,85.71428571428571,100.0,0.0,3
line_1_341,samples\line_1_341.npz,faulted,line,1,0,4,85.71428571428571,100.0,0.0,2
line_2_342,samples\line_2_342.npz,faulted,line,2,1,2,85.71428571428571,100.0,0.0,2
line_3_343,samples\line_3_343.npz,faulted,line,3,1,3,85.71428571428571,100.0,0.0,2
line_4_344,samples\line_4_344.npz,faulted,line,4,1,4,85.71428571428571,100.0,0.0,2
line_5_345,samples\line_5_345.npz,faulted,line,5,2,3,78.57142857142857,100.0,0.0,2
line_6_346,samples\line_6_346.npz,faulted,line,6,3,4,78.57142857142857,100.0,0.0,2
line_7_347,samples\line_7_347.npz,faulted,line,7,5,10,78.57142857142857,100.0,0.0,3
line_8_348,samples\line_8_348.npz,faulted,line,8,5,11,85.71428571428571,100.0,0.0,2
line_9_349,samples\line_9_349.npz,faulted,line,9,5,12,78.57142857142857,100.0,0.0,3
line_10_350,samples\line_10_350.npz,faulted,line,10,8,9,85.71428571428571,100.0,0.0,2
line_11_351,samples\line_11_351.npz,faulted,line,11,8,13,78.57142857142857,100.0,0.0,3
line_12_352,samples\line_12_352.npz,faulted,line,12,9,10,85.71428571428571,100.0,1.0,3
line_13_353,samples\line_13_353.npz,faulted,line,13,11,12,85.71428571428571,100.0,1.0,3
line_14_354,samples\line_14_354.npz,faulted,line,14,12,13,85.71428571428571,100.0,1.0,3
trafo_0_355,samples\trafo_0_355.npz,faulted,trafo,0,3,6,85.71428571428571,100.0,0.0,2
trafo_1_356,samples\trafo_1_356.npz,faulted,trafo,1,3,8,85.71428571428571,100.0,0.0,3
trafo_2_357,samples\trafo_2_357.npz,faulted,trafo,2,4,5,85.71428571428571,100.0,0.0,2
trafo_3_358,samples\trafo_3_358.npz,faulted,trafo,3,6,7,78.57142857142857,100.0,1.0,3
trafo_4_359,samples\trafo_4_359.npz,faulted,trafo,4,6,8,85.71428571428571,100.0,0.0,2
line_0_360,samples\line_0_360.npz,faulted,line,0,0,1,92.85714285714286,100.0,0.0,2
line_1_361,samples\line_1_361.npz,faulted,line,1,0,4,92.85714285714286,100.0,0.0,2
line_2_362,samples\line_2_362.npz,faulted,line,2,1,2,92.85714285714286,100.0,0.0,2
line_3_363,samples\line_3_363.npz,faulted,line,3,1,3,92.85714285714286,100.0,0.0,2
line_4_364,samples\line_4_364.npz,faulted,line,4,1,4,92.85714285714286,100.0,0.0,2
line_5_365,samples\line_5_365.npz,faulted,line,5,2,3,85.71428571428571,100.0,0.0,2
line_6_366,samples\line_6_366.npz,faulted,line,6,3,4,92.85714285714286,100.0,0.0,2
line_7_367,samples\line_7_367.npz,faulted,line,7,5,10,85.71428571428571,100.0,1.0,2
line_8_368,samples\line_8_368.npz,faulted,line,8,5,11,85.71428571428571,100.0,1.0,2
line_9_369,samples\line_9_369.npz,faulted,line,9,5,12,85.71428571428571,100.0,1.0,2
line_10_370,samples\line_10_370.npz,faulted,line,10,8,9,85.71428571428571,100.0,1.0,2
line_11_371,samples\line_11_371.npz,faulted,line,11,8,13,85.71428571428571,100.0,1.0,3
line_12_372,samples\line_12_372.npz,faulted,line,12,9,10,92.85714285714286,100.0,0.0,2
line_13_373,samples\line_13_373.npz,faulted,line,13,11,12,92.85714285714286,100.0,0.0,2
line_14_374,samples\line_14_374.npz,faulted,line,14,12,13,92.85714285714286,100.0,0.0,2
trafo_0_375,samples\trafo_0_375.npz,faulted,trafo,0,3,6,92.85714285714286,100.0,0.0,3
trafo_1_376,samples\trafo_1_376.npz,faulted,trafo,1,3,8,92.85714285714286,100.0,0.0,2
trafo_2_377,samples\trafo_2_377.npz,faulted,trafo,2,4,5,92.85714285714286,100.0,0.0,2
trafo_3_378,samples\trafo_3_378.npz,faulted,trafo,3,6,7,92.85714285714286,100.0,0.0,2
trafo_4_379,samples\trafo_4_379.npz,faulted,trafo,4,6,8,92.85714285714286,100.0,0.0,2
line_0_380,samples\line_0_380.npz,faulted,line,0,0,1,92.85714285714286,100.0,0.0,2
line_1_381,samples\line_1_381.npz,faulted,line,1,0,4,92.85714285714286,100.0,-1.0,2
line_2_382,samples\line_2_382.npz,faulted,line,2,1,2,92.85714285714286,100.0,0.0,2
line_3_383,samples\line_3_383.npz,faulted,line,3,1,3,92.85714285714286,100.0,-1.0,2
line_4_384,samples\line_4_384.npz,faulted,line,4,1,4,92.85714285714286,100.0,0.0,2
line_5_385,samples\line_5_385.npz,faulted,line,5,2,3,85.71428571428571,100.0,-1.0,2
line_6_386,samples\line_6_386.npz,faulted,line,6,3,4,92.85714285714286,100.0,-1.0,2
line_7_387,samples\line_7_387.npz,faulted,line,7,5,10,85.71428571428571,100.0,0.0,2
line_8_388,samples\line_8_388.npz,faulted,line,8,5,11,85.71428571428571,100.0,0.0,2
line_9_389,samples\line_9_389.npz,faulted,line,9,5,12,85.71428571428571,100.0,0.0,2
line_10_390,samples\line_10_390.npz,faulted,line,10,8,9,85.71428571428571,100.0,0.0,2
line_11_391,samples\line_11_391.npz,faulted,line,11,8,13,85.71428571428571,100.0,0.0,2
line_12_392,samples\line_12_392.npz,faulted,line,12,9,10,92.85714285714286,100.0,-1.0,2
line_13_393,samples\line_13_393.npz,faulted,line,13,11,12,92.85714285714286,100.0,-1.0,2
line_14_394,samples\line_14_394.npz,faulted,line,14,12,13,92.85714285714286,100.0,-1.0,2
trafo_0_395,samples\trafo_0_395.npz,faulted,trafo,0,3,6,92.85714285714286,100.0,-1.0,2
trafo_1_396,samples\trafo_1_396.npz,faulted,trafo,1,3,8,92.85714285714286,100.0,-1.0,2
trafo_2_397,samples\trafo_2_397.npz,faulted,trafo,2,4,5,92.85714285714286,100.0,-1.0,2
trafo_3_398,samples\trafo_3_398.npz,faulted,trafo,3,6,7,92.85714285714286,100.0,-1.0,2
trafo_4_399,samples\trafo_4_399.npz,faulted,trafo,4,6,8,92.85714285714286,100.0,0.0,2
line_0_400,samples\line_0_400.npz,faulted,line,0,0,1,78.57142857142857,100.0,1.0,2
line_1_401,samples\line_1_401.npz,faulted,line,1,0,4,85.71428571428571,100.0,1.0,2
line_2_402,samples\line_2_402.npz,faulted,line,2,1,2,85.71428571428571,100.0,1.0,2
line_3_403,samples\line_3_403.npz,faulted,line,3,1,3,85.71428571428571,100.0,1.0,2
line_4_404,samples\line_4_404.npz,faulted,line,4,1,4,85.71428571428571,100.0,1.0,2
line_5_405,samples\line_5_405.npz,faulted,line,5,2,3,78.57142857142857,100.0,1.0,2
line_6_406,samples\line_6_406.npz,faulted,line,6,3,4,85.71428571428571,100.0,1.0,2
line_7_407,samples\line_7_407.npz,faulted,line,7,5,10,85.71428571428571,100.0,1.0,2
line_8_408,samples\line_8_408.npz,faulted,line,8,5,11,85.71428571428571,100.0,1.0,2
line_9_409,samples\line_9_409.npz,faulted,line,9,5,12,78.57142857142857,100.0,2.0,3
line_10_410,samples\line_10_410.npz,faulted,line,10,8,9,78.57142857142857,100.0,0.0,3
line_11_411,samples\line_11_411.npz,faulted,line,11,8,13,78.57142857142857,100.0,0.0,3
line_12_412,samples\line_12_412.npz,faulted,line,12,9,10,85.71428571428571,100.0,1.0,3
line_13_413,samples\line_13_413.npz,faulted,line,13,11,12,85.71428571428571,100.0,2.0,3
line_14_414,samples\line_14_414.npz,faulted,line,14,12,13,85.71428571428571,100.0,1.0,3
trafo_0_415,samples\trafo_0_415.npz,faulted,trafo,0,3,6,85.71428571428571,100.0,1.0,2
trafo_1_416,samples\trafo_1_416.npz,faulted,trafo,1,3,8,85.71428571428571,100.0,1.0,2
trafo_2_417,samples\trafo_2_417.npz,faulted,trafo,2,4,5,85.71428571428571,100.0,1.0,2
trafo_3_418,samples\trafo_3_418.npz,faulted,trafo,3,6,7,78.57142857142857,100.0,1.0,3
trafo_4_419,samples\trafo_4_419.npz,faulted,trafo,4,6,8,85.71428571428571,100.0,0.0,3
line_0_420,samples\line_0_420.npz,faulted,line,0,0,1,92.85714285714286,100.0,0.0,3
line_1_421,samples\line_1_421.npz,faulted,line,1,0,4,92.85714285714286,100.0,-1.0,2
line_2_422,samples\line_2_422.npz,faulted,line,2,1,2,92.85714285714286,100.0,0.0,2
line_3_423,samples\line_3_423.npz,faulted,line,3,1,3,92.85714285714286,100.0,-1.0,2
line_4_424,samples\line_4_424.npz,faulted,line,4,1,4,92.85714285714286,100.0,0.0,3
line_5_425,samples\line_5_425.npz,faulted,line,5,2,3,85.71428571428571,100.0,-1.0,2
line_6_426,samples\line_6_426.npz,faulted,line,6,3,4,92.85714285714286,100.0,-1.0,2
line_7_427,samples\line_7_427.npz,faulted,line,7,5,10,85.71428571428571,100.0,0.0,3
line_8_428,samples\line_8_428.npz,faulted,line,8,5,11,85.71428571428571,100.0,0.0,2
line_9_429,samples\line_9_429.npz,faulted,line,9,5,12,85.71428571428571,100.0,0.0,2
line_10_430,samples\line_10_430.npz,faulted,line,10,8,9,85.71428571428571,100.0,0.0,3
line_11_431,samples\line_11_431.npz,faulted,line,11,8,13,85.71428571428571,100.0,0.0,3
line_12_432,samples\line_12_432.npz,faulted,line,12,9,10,92.85714285714286,100.0,-1.0,3
line_13_433,samples\line_13_433.npz,faulted,line,13,11,12,92.85714285714286,100.0,-1.0,2
line_14_434,samples\line_14_434.npz,faulted,line,14,12,13,92.85714285714286,100.0,-1.0,2
trafo_0_435,samples\trafo_0_435.npz,faulted,trafo,0,3,6,92.85714285714286,100.0,-1.0,2
trafo_1_436,samples\trafo_1_436.npz,faulted,trafo,1,3,8,92.85714285714286,100.0,-1.0,3
trafo_2_437,samples\trafo_2_437.npz,faulted,trafo,2,4,5,92.85714285714286,100.0,-1.0,2
trafo_3_438,samples\trafo_3_438.npz,faulted,trafo,3,6,7,85.71428571428571,100.0,0.0,3
trafo_4_439,samples\trafo_4_439.npz,faulted,trafo,4,6,8,92.85714285714286,100.0,-1.0,2
line_0_440,samples\line_0_440.npz,faulted,line,0,0,1,85.71428571428571,100.0,1.0,2
line_1_441,samples\line_1_441.npz,faulted,line,1,0,4,85.71428571428571,100.0,1.0,2
line_2_442,samples\line_2_442.npz,faulted,line,2,1,2,85.71428571428571,100.0,1.0,2
line_3_443,samples\line_3_443.npz,faulted,line,3,1,3,85.71428571428571,100.0,1.0,2
line_4_444,samples\line_4_444.npz,faulted,line,4,1,4,85.71428571428571,100.0,1.0,2
line_5_445,samples\line_5_445.npz,faulted,line,5,2,3,78.57142857142857,100.0,0.0,2
line_6_446,samples\line_6_446.npz,faulted,line,6,3,4,85.71428571428571,100.0,0.0,2
line_7_447,samples\line_7_447.npz,faulted,line,7,5,10,78.57142857142857,100.0,0.0,2
line_8_448,samples\line_8_448.npz,faulted,line,8,5,11,78.57142857142857,100.0,0.0,2
line_9_449,samples\line_9_449.npz,faulted,line,9,5,12,78.57142857142857,100.0,1.0,2
line_10_450,samples\line_10_450.npz,faulted,line,10,8,9,78.57142857142857,100.0,1.0,2
line_11_451,samples\line_11_451.npz,faulted,line,11,8,13,85.71428571428571,100.0,1.0,2
line_12_452,samples\line_12_452.npz,faulted,line,12,9,10,85.71428571428571,100.0,1.0,2
line_13_453,samples\line_13_453.npz,faulted,line,13,11,12,85.71428571428571,100.0,1.0,2
line_14_454,samples\line_14_454.npz,faulted,line,14,12,13,85.71428571428571,100.0,1.0,3
trafo_0_455,samples\trafo_0_455.npz,faulted,trafo,0,3,6,85.71428571428571,100.0,0.0,2
trafo_1_456,samples\trafo_1_456.npz,faulted,trafo,1,3,8,85.71428571428571,100.0,0.0,2
trafo_2_457,samples\trafo_2_457.npz,faulted,trafo,2,4,5,85.71428571428571,100.0,1.0,2
trafo_3_458,samples\trafo_3_458.npz,faulted,trafo,3,6,7,85.71428571428571,100.0,1.0,2
trafo_4_459,samples\trafo_4_459.npz,faulted,trafo,4,6,8,85.71428571428571,100.0,1.0,2
line_0_460,samples\line_0_460.npz,faulted,line,0,0,1,100.0,100.0,0.0,1
line_1_461,samples\line_1_461.npz,faulted,line,1,0,4,100.0,100.0,-1.0,1
line_2_462,samples\line_2_462.npz,faulted,line,2,1,2,100.0,100.0,0.0,1
line_3_463,samples\line_3_463.npz,faulted,line,3,1,3,100.0,100.0,-1.0,1
line_4_464,samples\line_4_464.npz,faulted,line,4,1,4,100.0,100.0,-1.0,1
line_5_465,samples\line_5_465.npz,faulted,line,5,2,3,92.85714285714286,100.0,-1.0,1
line_6_466,samples\line_6_466.npz,faulted,line,6,3,4,100.0,100.0,-1.0,1
line_7_467,samples\line_7_467.npz,faulted,line,7,5,10,92.85714285714286,100.0,0.0,1
line_8_468,samples\line_8_468.npz,faulted,line,8,5,11,92.85714285714286,100.0,0.0,1
line_9_469,samples\line_9_469.npz,faulted,line,9,5,12,92.85714285714286,100.0,0.0,1
line_10_470,samples\line_10_470.npz,faulted,line,10,8,9,92.85714285714286,100.0,0.0,1
line_11_471,samples\line_11_471.npz,faulted,line,11,8,13,92.85714285714286,100.0,0.0,1
line_12_472,samples\line_12_472.npz,faulted,line,12,9,10,100.0,100.0,-1.0,1
line_13_473,samples\line_13_473.npz,faulted,line,13,11,12,100.0,100.0,-1.0,1
line_14_474,samples\line_14_474.npz,faulted,line,14,12,13,100.0,100.0,-1.0,1
trafo_0_475,samples\trafo_0_475.npz,faulted,trafo,0,3,6,100.0,100.0,-1.0,1
trafo_1_476,samples\trafo_1_476.npz,faulted,trafo,1,3,8,100.0,100.0,-1.0,1
trafo_2_477,samples\trafo_2_477.npz,faulted,trafo,2,4,5,100.0,100.0,-1.0,1
trafo_3_478,samples\trafo_3_478.npz,faulted,trafo,3,6,7,92.85714285714286,100.0,-1.0,2
trafo_4_479,samples\trafo_4_479.npz,faulted,trafo,4,6,8,100.0,100.0,-1.0,2
line_0_480,samples\line_0_480.npz,faulted,line,0,0,1,100.0,100.0,0.0,1
line_1_481,samples\line_1_481.npz,faulted,line,1,0,4,100.0,100.0,-1.0,1
line_2_482,samples\line_2_482.npz,faulted,line,2,1,2,100.0,100.0,0.0,1
line_3_483,samples\line_3_483.npz,faulted,line,3,1,3,100.0,100.0,-1.0,1
line_4_484,samples\line_4_484.npz,faulted,line,4,1,4,100.0,100.0,-1.0,1
line_5_485,samples\line_5_485.npz,faulted,line,5,2,3,92.85714285714286,100.0,-1.0,1
line_6_486,samples\line_6_486.npz,faulted,line,6,3,4,100.0,100.0,-1.0,1
line_7_487,samples\line_7_487.npz,faulted,line,7,5,10,92.85714285714286,100.0,0.0,2
line_8_488,samples\line_8_488.npz,faulted,line,8,5,11,92.85714285714286,100.0,0.0,1
line_9_489,samples\line_9_489.npz,faulted,line,9,5,12,92.85714285714286,100.0,0.0,1
line_10_490,samples\line_10_490.npz,faulted,line,10,8,9,92.85714285714286,100.0,0.0,2
line_11_491,samples\line_11_491.npz,faulted,line,11,8,13,92.85714285714286,100.0,0.0,2
line_12_492,samples\line_12_492.npz,faulted,line,12,9,10,100.0,100.0,-1.0,1
line_13_493,samples\line_13_493.npz,faulted,line,13,11,12,100.0,100.0,-1.0,1
line_14_494,samples\line_14_494.npz,faulted,line,14,12,13,100.0,100.0,-1.0,2
trafo_0_495,samples\trafo_0_495.npz,faulted,trafo,0,3,6,100.0,100.0,-1.0,2
trafo_1_496,samples\trafo_1_496.npz,faulted,trafo,1,3,8,100.0,100.0,-1.0,1
trafo_2_497,samples\trafo_2_497.npz,faulted,trafo,2,4,5,100.0,100.0,-1.0,2
trafo_3_498,samples\trafo_3_498.npz,faulted,trafo,3,6,7,92.85714285714286,100.0,0.0,2
trafo_4_499,samples\trafo_4_499.npz,faulted,trafo,4,6,8,100.0,100.0,-1.0,1
line_0_500,samples\line_0_500.npz,faulted,line,0,0,1,85.71428571428571,100.0,0.0,2
line_1_501,samples\line_1_501.npz,faulted,line,1,0,4,92.85714285714286,100.0,0.0,2
line_2_502,samples\line_2_502.npz,faulted,line,2,1,2,92.85714285714286,100.0,0.0,2
line_3_503,samples\line_3_503.npz,faulted,line,3,1,3,92.85714285714286,100.0,0.0,2
line_4_504,samples\line_4_504.npz,faulted,line,4,1,4,92.85714285714286,100.0,0.0,2
line_5_505,samples\line_5_505.npz,faulted,line,5,2,3,85.71428571428571,100.0,0.0,2
line_6_506,samples\line_6_506.npz,faulted,line,6,3,4,92.85714285714286,100.0,-1.0,2
line_7_507,samples\line_7_507.npz,faulted,line,7,5,10,85.71428571428571,100.0,0.0,2
line_8_508,samples\line_8_508.npz,faulted,line,8,5,11,85.71428571428571,100.0,0.0,2
line_9_509,samples\line_9_509.npz,faulted,line,9,5,12,85.71428571428571,100.0,0.0,2
line_10_510,samples\line_10_510.npz,faulted,line,10,8,9,85.71428571428571,100.0,1.0,2
line_11_511,samples\line_11_511.npz,faulted,line,11,8,13,85.71428571428571,100.0,1.0,2
line_12_512,samples\line_12_512.npz,faulted,line,12,9,10,92.85714285714286,100.0,0.0,2
line_13_513,samples\line_13_513.npz,faulted,line,13,11,12,92.85714285714286,100.0,0.0,2
line_14_514,samples\line_14_514.npz,faulted,line,14,12,13,92.85714285714286,100.0,0.0,2
trafo_0_515,samples\trafo_0_515.npz,faulted,trafo,0,3,6,92.85714285714286,100.0,0.0,2
trafo_1_516,samples\trafo_1_516.npz,faulted,trafo,1,3,8,92.85714285714286,100.0,0.0,2
trafo_2_517,samples\trafo_2_517.npz,faulted,trafo,2,4,5,92.85714285714286,100.0,0.0,2
trafo_3_518,samples\trafo_3_518.npz,faulted,trafo,3,6,7,92.85714285714286,100.0,0.0,2
trafo_4_519,samples\trafo_4_519.npz,faulted,trafo,4,6,8,92.85714285714286,100.0,0.0,2
line_0_520,samples\line_0_520.npz,faulted,line,0,0,1,85.71428571428571,100.0,1.0,3
line_1_521,samples\line_1_521.npz,faulted,line,1,0,4,85.71428571428571,100.0,0.0,3
line_2_522,samples\line_2_522.npz,faulted,line,2,1,2,85.71428571428571,100.0,1.0,3
line_3_523,samples\line_3_523.npz,faulted,line,3,1,3,85.71428571428571,100.0,1.0,3
line_4_524,samples\line_4_524.npz,faulted,line,4,1,4,85.71428571428571,100.0,1.0,3
line_5_525,samples\line_5_525.npz,faulted,line,5,2,3,78.57142857142857,100.0,0.0,3
line_6_526,samples\line_6_526.npz,faulted,line,6,3,4,85.71428571428571,100.0,0.0,3
line_7_527,samples\line_7_527.npz,faulted,line,7,5,10,78.57142857142857,100.0,1.0,4
line_8_528,samples\line_8_528.npz,faulted,line,8,5,11,78.57142857142857,100.0,1.0,4
line_9_529,samples\line_9_529.npz,faulted,line,9,5,12,85.71428571428571,100.0,0.0,3
line_10_530,samples\line_10_530.npz,faulted,line,10,8,9,78.57142857142857,100.0,1.0,4
line_11_531,samples\line_11_531.npz,faulted,line,11,8,13,78.57142857142857,100.0,1.0,4
line_12_532,samples\line_12_532.npz,faulted,line,12,9,10,85.71428571428571,100.0,0.0,4
line_13_533,samples\line_13_533.npz,faulted,line,13,11,12,85.71428571428571,100.0,0.0,3
line_14_534,samples\line_14_534.npz,faulted,line,14,12,13,85.71428571428571,100.0,0.0,3
trafo_0_535,samples\trafo_0_535.npz,faulted,trafo,0,3,6,85.71428571428571,100.0,0.0,4
trafo_1_536,samples\trafo_1_536.npz,faulted,trafo,1,3,8,85.71428571428571,100.0,0.0,3
trafo_2_537,samples\trafo_2_537.npz,faulted,trafo,2,4,5,85.71428571428571,100.0,0.0,3
trafo_3_538,samples\trafo_3_538.npz,faulted,trafo,3,6,7,85.71428571428571,100.0,0.0,3
trafo_4_539,samples\trafo_4_539.npz,faulted,trafo,4,6,8,85.71428571428571,100.0,1.0,4
line_0_540,samples\line_0_540.npz,faulted,line,0,0,1,78.57142857142857,100.0,1.0,3
line_1_541,samples\line_1_541.npz,faulted,line,1,0,4,78.57142857142857,100.0,0.0,3
line_2_542,samples\line_2_542.npz,faulted,line,2,1,2,78.57142857142857,100.0,1.0,3
line_3_543,samples\line_3_543.npz,faulted,line,3,1,3,78.57142857142857,100.0,0.0,3
line_4_544,samples\line_4_544.npz,faulted,line,4,1,4,78.57142857142857,100.0,1.0,3
line_5_545,samples\line_5_545.npz,faulted,line,5,2,3,71.42857142857143,100.0,0.0,3
line_6_546,samples\line_6_546.npz,faulted,line,6,3,4,78.57142857142857,100.0,0.0,3
line_7_547,samples\line_7_547.npz,faulted,line,7,5,10,71.42857142857143,100.0,1.0,4
line_8_548,samples\line_8_548.npz,faulted,line,8,5,11,71.42857142857143,100.0,1.0,4
line_9_549,samples\line_9_549.npz,faulted,line,9,5,12,78.57142857142857,100.0,0.0,3
line_10_550,samples\line_10_550.npz,faulted,line,10,8,9,71.42857142857143,100.0,1.0,4
line_11_551,samples\line_11_551.npz,faulted,line,11,8,13,78.57142857142857,100.0,0.0,3
line_12_552,samples\line_12_552.npz,faulted,line,12,9,10,78.57142857142857,100.0,0.0,4
line_13_553,samples\line_13_553.npz,faulted,line,13,11,12,78.57142857142857,100.0,0.0,3
line_14_554,samples\line_14_554.npz,faulted,line,14,12,13,78.57142857142857,100.0,1.0,4
trafo_0_555,samples\trafo_0_555.npz,faulted,trafo,0,3,6,78.57142857142857,100.0,0.0,3
trafo_1_556,samples\trafo_1_556.npz,faulted,trafo,1,3,8,78.57142857142857,100.0,0.0,4
trafo_2_557,samples\trafo_2_557.npz,faulted,trafo,2,4,5,78.57142857142857,100.0,0.0,3
trafo_3_558,samples\trafo_3_558.npz,faulted,trafo,3,6,7,78.57142857142857,100.0,0.0,3
trafo_4_559,samples\trafo_4_559.npz,faulted,trafo,4,6,8,78.57142857142857,100.0,1.0,4
line_0_560,samples\line_0_560.npz,faulted,line,0,0,1,100.0,100.0,0.0,1
line_1_561,samples\line_1_561.npz,faulted,line,1,0,4,100.0,100.0,0.0,1
line_2_562,samples\line_2_562.npz,faulted,line,2,1,2,100.0,100.0,0.0,1
line_3_563,samples\line_3_563.npz,faulted,line,3,1,3,100.0,100.0,0.0,1
line_4_564,samples\line_4_564.npz,faulted,line,4,1,4,100.0,100.0,0.0,1
