sample_id,file,scenario_type,kind,idx,failed_u,failed_v,coverage_fixed_%,coverage_reopt_%,delta_pmus,components
trafo_19_302,samples\trafo_19_302.npz,faulted,trafo,19,268,289,99.66666666666669,100.0,1.0,2
trafo_20_303,samples\trafo_20_303.npz,faulted,trafo,20,267,282,99.66666666666669,100.0,1.0,2
trafo_21_304,samples\trafo_21_304.npz,faulted,trafo,21,267,283,99.66666666666669,100.0,1.0,2
trafo_22_305,samples\trafo_22_305.npz,faulted,trafo,22,267,284,99.66666666666669,100.0,1.0,2
trafo_23_306,samples\trafo_23_306.npz,faulted,trafo,23,267,285,99.66666666666669,100.0,1.0,2
trafo_24_307,samples\trafo_24_307.npz,faulted,trafo,24,267,286,99.66666666666669,100.0,1.0,2
trafo_25_308,samples\trafo_25_308.npz,faulted,trafo,25,293,299,99.66666666666669,100.0,0.0,2
trafo_26_309,samples\trafo_26_309.npz,faulted,trafo,26,27,26,100.0,100.0,0.0,1
trafo_27_310,samples\trafo_27_310.npz,faulted,trafo,27,35,34,100.0,100.0,0.0,1
trafo_28_311,samples\trafo_28_311.npz,faulted,trafo,28,105,104,100.0,100.0,-1.0,1
trafo_29_312,samples\trafo_29_312.npz,faulted,trafo,29,107,104,100.0,100.0,0.0,1
trafo_30_313,samples\trafo_30_313.npz,faulted,trafo,30,110,104,100.0,100.0,0.0,1
trafo_31_314,samples\trafo_31_314.npz,faulted,trafo,31,135,104,99.66666666666669,100.0,0.0,1
trafo_32_315,samples\trafo_32_315.npz,faulted,trafo,32,136,104,99.66666666666669,100.0,0.0,1
trafo_33_316,samples\trafo_33_316.npz,faulted,trafo,33,147,104,100.0,100.0,-1.0,1
trafo_34_317,samples\trafo_34_317.npz,faulted,trafo,34,111,149,99.66666666666669,100.0,0.0,2
trafo_35_318,samples\trafo_35_318.npz,faulted,trafo,35,126,156,100.0,100.0,0.0,1
trafo_36_319,samples\trafo_36_319.npz,faulted,trafo,36,126,157,100.0,100.0,0.0,1
trafo_37_320,samples\trafo_37_320.npz,faulted,trafo,37,168,218,100.0,100.0,-1.0,2
trafo_38_321,samples\trafo_38_321.npz,faulted,trafo,38,176,180,100.0,100.0,0.0,1
trafo_39_322,samples\trafo_39_322.npz,faulted,trafo,39,192,191,99.66666666666669,100.0,1.0,2
trafo_40_323,samples\trafo_40_323.npz,faulted,trafo,40,197,195,100.0,100.0,0.0,1
trafo_41_324,samples\trafo_41_324.npz,faulted,trafo,41,215,200,99.66666666666669,100.0,1.0,2
trafo_42_325,samples\trafo_42_325.npz,faulted,trafo,42,209,204,99.66666666666669,100.0,0.0,1
trafo_43_326,samples\trafo_43_326.npz,faulted,trafo,43,209,205,99.66666666666669,100.0,0.0,2
trafo_44_327,samples\trafo_44_327.npz,faulted,trafo,44,209,206,100.0,100.0,0.0,1
trafo_45_328,samples\trafo_45_328.npz,faulted,trafo,45,168,207,100.0,100.0,-1.0,1
trafo_46_329,samples\trafo_46_329.npz,faulted,trafo,46,209,210,100.0,100.0,-1.0,2
trafo_47_330,samples\trafo_47_330.npz,faulted,trafo,47,210,211,99.66666666666669,100.0,0.0,2
trafo_48_331,samples\trafo_48_331.npz,faulted,trafo,48,215,212,100.0,100.0,0.0,1
trafo_49_332,samples\trafo_49_332.npz,faulted,trafo,49,215,219,99.66666666666669,100.0,1.0,2
trafo_50_333,samples\trafo_50_333.npz,faulted,trafo,50,220,223,100.0,100.0,0.0,1
trafo_51_334,samples\trafo_51_334.npz,faulted,trafo,51,220,225,100.0,100.0,0.0,1
trafo_52_335,samples\trafo_52_335.npz,faulted,trafo,52,2,0,100.0,100.0,-1.0,1
trafo_53_336,samples\trafo_53_336.npz,faulted,trafo,53,2,1,100.0,100.0,-1.0,1
trafo_54_337,samples\trafo_54_337.npz,faulted,trafo,54,3,2,99.66666666666669,100.0,1.0,1
trafo_55_338,samples\trafo_55_338.npz,faulted,trafo,55,6,4,100.0,100.0,-1.0,1
trafo_56_339,samples\trafo_56_339.npz,faulted,trafo,56,6,5,100.0,100.0,-1.0,1
trafo_57_340,samples\trafo_57_340.npz,faulted,trafo,57,9,10,100.0,100.0,-1.0,1
trafo_58_341,samples\trafo_58_341.npz,faulted,trafo,58,11,9,100.0,100.0,0.0,1
trafo_59_342,samples\trafo_59_342.npz,faulted,trafo,59,14,16,100.0,100.0,0.0,2
trafo_60_343,samples\trafo_60_343.npz,faulted,trafo,60,15,14,100.0,100.0,0.0,1
trafo_61_344,samples\trafo_61_344.npz,faulted,trafo,61,19,18,100.0,100.0,0.0,1
trafo_62_345,samples\trafo_62_345.npz,faulted,trafo,62,22,21,100.0,100.0,0.0,1
trafo_63_346,samples\trafo_63_346.npz,faulted,trafo,63,29,28,99.66666666666669,100.0,0.0,1
trafo_64_347,samples\trafo_64_347.npz,faulted,trafo,64,38,37,100.0,100.0,0.0,1
trafo_65_348,samples\trafo_65_348.npz,faulted,trafo,65,39,38,100.0,100.0,0.0,1
trafo_66_349,samples\trafo_66_349.npz,faulted,trafo,66,53,52,100.0,100.0,0.0,1
trafo_67_350,samples\trafo_67_350.npz,faulted,trafo,67,55,54,100.0,100.0,0.0,1
trafo_68_351,samples\trafo_68_351.npz,faulted,trafo,68,61,60,100.0,100.0,0.0,1
trafo_69_352,samples\trafo_69_352.npz,faulted,trafo,69,67,72,100.0,100.0,0.0,1
trafo_70_353,samples\trafo_70_353.npz,faulted,trafo,70,69,80,100.0,100.0,0.0,1
trafo_71_354,samples\trafo_71_354.npz,faulted,trafo,71,70,82,100.0,100.0,0.0,1
trafo_72_355,samples\trafo_72_355.npz,faulted,trafo,72,71,77,100.0,100.0,0.0,1
trafo_73_356,samples\trafo_73_356.npz,faulted,trafo,73,92,185,99.66666666666669,100.0,1.0,1
trafo_74_357,samples\trafo_74_357.npz,faulted,trafo,74,94,102,100.0,100.0,0.0,1
trafo_75_358,samples\trafo_75_358.npz,faulted,trafo,75,99,93,100.0,100.0,0.0,1
trafo_76_359,samples\trafo_76_359.npz,faulted,trafo,76,135,100,100.0,100.0,0.0,1
trafo_77_360,samples\trafo_77_360.npz,faulted,trafo,77,108,109,100.0,100.0,0.0,1
trafo_78_361,samples\trafo_78_361.npz,faulted,trafo,78,108,128,100.0,100.0,0.0,1
trafo_79_362,samples\trafo_79_362.npz,faulted,trafo,79,110,148,99.66666666666669,100.0,0.0,1
trafo_80_363,samples\trafo_80_363.npz,faulted,trafo,80,119,152,100.0,100.0,0.0,1
trafo_81_364,samples\trafo_81_364.npz,faulted,trafo,81,120,153,100.0,100.0,0.0,1
trafo_82_365,samples\trafo_82_365.npz,faulted,trafo,82,121,122,100.0,100.0,0.0,1
trafo_83_366,samples\trafo_83_366.npz,faulted,trafo,83,121,126,100.0,100.0,0.0,1
trafo_84_367,samples\trafo_84_367.npz,faulted,trafo,84,123,158,100.0,100.0,0.0,1
trafo_85_368,samples\trafo_85_368.npz,faulted,trafo,85,129,148,100.0,100.0,0.0,1
trafo_86_369,samples\trafo_86_369.npz,faulted,trafo,86,131,161,100.0,100.0,0.0,1
trafo_87_370,samples\trafo_87_370.npz,faulted,trafo,87,133,134,100.0,100.0,0.0,1
trafo_88_371,samples\trafo_88_371.npz,faulted,trafo,88,137,95,99.66666666666669,100.0,0.0,1
trafo_89_372,samples\trafo_89_372.npz,faulted,trafo,89,138,102,99.66666666666669,100.0,0.0,1
trafo_90_373,samples\trafo_90_373.npz,faulted,trafo,90,141,115,99.66666666666669,100.0,-1.0,1
trafo_91_374,samples\trafo_91_374.npz,faulted,trafo,91,142,133,99.66666666666669,100.0,-1.0,1
trafo_92_375,samples\trafo_92_375.npz,faulted,trafo,92,160,117,100.0,100.0,0.0,1
trafo_93_376,samples\trafo_93_376.npz,faulted,trafo,93,188,167,100.0,100.0,1.0,1
trafo_94_377,samples\trafo_94_377.npz,faulted,trafo,94,174,171,100.0,100.0,0.0,1
trafo_95_378,samples\trafo_95_378.npz,faulted,trafo,95,173,190,100.0,100.0,0.0,1
trafo_96_379,samples\trafo_96_379.npz,faulted,trafo,96,178,226,100.0,100.0,0.0,1
trafo_97_380,samples\trafo_97_380.npz,faulted,trafo,97,56,179,100.0,100.0,0.0,1
trafo_98_381,samples\trafo_98_381.npz,faulted,trafo,98,189,180,99.66666666666669,100.0,2.0,1
trafo_99_382,samples\trafo_99_382.npz,faulted,trafo,99,245,182,99.66666666666669,100.0,1.0,1
trafo_100_383,samples\trafo_100_383.npz,faulted,trafo,100,176,187,100.0,100.0,0.0,1
trafo_101_384,samples\trafo_101_384.npz,faulted,trafo,101,190,189,99.66666666666669,100.0,2.0,1
trafo_102_385,samples\trafo_102_385.npz,faulted,trafo,102,197,196,100.0,100.0,0.0,1
trafo_103_386,samples\trafo_103_386.npz,faulted,trafo,103,202,201,100.0,100.0,0.0,1
trafo_104_387,samples\trafo_104_387.npz,faulted,trafo,104,207,208,99.66666666666669,100.0,0.0,2
trafo_105_388,samples\trafo_105_388.npz,faulted,trafo,105,212,214,99.66666666666669,100.0,0.0,2
trafo_106_389,samples\trafo_106_389.npz,faulted,trafo,106,216,217,99.66666666666669,100.0,0.0,2
trafo_107_390,samples\trafo_107_390.npz,faulted,trafo,107,97,242,99.66666666666669,100.0,0.0,2
trafo_108_391,samples\trafo_108_391.npz,faulted,trafo,108,98,243,99.66666666666669,100.0,0.0,2
trafo_109_392,samples\trafo_109_392.npz,faulted,trafo,109,1,247,99.66666666666669,100.0,0.0,2
trafo_110_393,samples\trafo_110_393.npz,faulted,trafo,110,2,248,99.66666666666669,100.0,1.0,2
trafo_111_394,samples\trafo_111_394.npz,faulted,trafo,111,52,259,99.66666666666669,100.0,1.0,2
trafo_112_395,samples\trafo_112_395.npz,faulted,trafo,112,53,260,99.66666666666669,100.0,1.0,2
trafo_113_396,samples\trafo_113_396.npz,faulted,trafo,113,144,264,99.66666666666669,100.0,0.0,2
trafo_114_397,samples\trafo_114_397.npz,faulted,trafo,114,22,253,99.66666666666669,100.0,1.0,2
trafo_115_398,samples\trafo_115_398.npz,faulted,trafo,115,0,246,99.66666666666669,100.0,0.0,2
trafo_116_399,samples\trafo_116_399.npz,faulted,trafo,116,108,262,99.66666666666669,100.0,1.0,2
trafo_117_400,samples\trafo_117_400.npz,faulted,trafo,117,10,249,99.66666666666669,100.0,1.0,2
trafo_118_401,samples\trafo_118_401.npz,faulted,trafo,118,21,252,99.66666666666669,100.0,0.0,2
trafo_119_402,samples\trafo_119_402.npz,faulted,trafo,119,42,256,99.66666666666669,100.0,1.0,2
trafo_120_403,samples\trafo_120_403.npz,faulted,trafo,120,117,263,99.66666666666669,100.0,1.0,2
trafo_121_404,samples\trafo_121_404.npz,faulted,trafo,121,11,250,99.66666666666669,100.0,0.0,2
trafo_122_405,samples\trafo_122_405.npz,faulted,trafo,122,16,251,99.66666666666669,100.0,0.0,2
trafo_123_406,samples\trafo_123_406.npz,faulted,trafo,123,32,254,99.66666666666669,100.0,0.0,2
trafo_124_407,samples\trafo_124_407.npz,faulted,trafo,124,48,258,99.66666666666669,100.0,1.0,2
trafo_125_408,samples\trafo_125_408.npz,faulted,trafo,125,37,255,99.66666666666669,100.0,1.0,2
trafo_126_409,samples\trafo_126_409.npz,faulted,trafo,126,47,257,99.66666666666669,100.0,1.0,2
trafo_127_410,samples\trafo_127_410.npz,faulted,trafo,127,58,261,99.66666666666669,100.0,0.0,2
